../data/15/46/31/64/00/1546316416-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-5e-2f1c-0|data raw entropy 6.236428 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 0b6b008d202df336e2415a82a823676b data raw hash sha1 a9d9e1e9b3d53bbaa9393839039c0796ff5c162c data raw hash sha256 ea7d3a2f037e6cdd40d9c16b73d02b03be2b5932249e5311f0c618cc7773f6e2 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 80896 file accessedOn 2019-01-14T16:00:34.069Z file changedOn 2019-01-14T21:13:28.222Z file createdOn 2019-01-14T16:00:34.069Z file entryId 176749 file extension dll file modifiedOn 2019-01-01T05:20:16.606Z file name mshtmled.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/WinSxS/wow64_microsoft-windows-ie-htmlediting_31bf3856ad364e35_11.0.15063.1563_none_4607e906497250dd/mshtmled.dll file timestamps ntfs-filename-accessedOn 2019-01-14T16:00:34.069Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:28.222Z file timestamps ntfs-filename-createdOn 2019-01-14T16:00:34.069Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:20:16.606Z
../data/15/46/31/64/00/1546316416-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-50-5ac|data raw entropy 6.236428 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 0b6b008d202df336e2415a82a823676b data raw hash sha1 a9d9e1e9b3d53bbaa9393839039c0796ff5c162c data raw hash sha256 ea7d3a2f037e6cdd40d9c16b73d02b03be2b5932249e5311f0c618cc7773f6e2 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 80896 file accessedOn 2019-01-14T16:00:34.069Z file changedOn 2019-01-14T21:13:28.222Z file createdOn 2019-01-14T16:00:34.069Z file entryId 176749 file extension dll file modifiedOn 2019-01-01T05:20:16.606Z file name mshtmled.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/SysWOW64/mshtmled.dll file timestamps ntfs-filename-accessedOn 2019-01-14T16:00:34.069Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:28.222Z file timestamps ntfs-filename-createdOn 2019-01-14T16:00:34.069Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:20:16.606Z
../data/15/46/31/64/00/1546316419-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-50-93c|data raw entropy 6.450955 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 2b7e434a02cbab8dcbe830b9f0aa2b6a data raw hash sha1 9b6c3f533a9cd94e3fc2b5324876726e28e9cc9c data raw hash sha256 694b6b6ab261dd4131e958f8b51c7ab0712b028363b582db600227e75e01d3d2 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 284672 file accessedOn 2019-01-14T16:02:12.965Z file changedOn 2019-01-14T21:13:38.691Z file createdOn 2019-01-14T16:02:12.965Z file entryId 179410 file extension dll file modifiedOn 2019-01-01T05:20:19.094Z file name wincorlib.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/SysWOW64/wincorlib.dll file timestamps ntfs-filename-accessedOn 2019-01-14T16:02:12.965Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:38.691Z file timestamps ntfs-filename-createdOn 2019-01-14T16:02:12.965Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:20:19.094Z
../data/15/46/31/64/00/1546316647-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-50-5a9|data raw entropy 6.705716 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 de1b46ee7374ee47e20260ba34c946d0 data raw hash sha1 14de0cbad41f3b1da3e714e49e67d90c80e1ad22 data raw hash sha256 dfe7145a2cfe508e825cd4910a42893683852a2f2d915b89b451beb2bd2e64a9 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 19357696 file accessedOn 2019-01-14T16:01:03.959Z file changedOn 2019-01-14T21:13:32.738Z file createdOn 2019-01-14T16:01:03.959Z file entryId 177367 file extension dll file modifiedOn 2019-01-01T05:24:07.522Z file name mshtml.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/SysWOW64/mshtml.dll file timestamps ntfs-filename-accessedOn 2019-01-14T16:01:03.959Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:32.738Z file timestamps ntfs-filename-createdOn 2019-01-14T16:01:03.959Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:24:07.522Z
../data/15/46/31/64/00/1546316414-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-5e-391f-1|data raw entropy 6.571383 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 a9d28982203ba2010a10414ef167d40c data raw hash sha1 dd4158b96c66fd159e9283d9fd2f8d486e613f22 data raw hash sha256 c851f42f57b873ff694c587195a4382f2c23c4959b26c182b34d06be4de78749 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 365056 file accessedOn 2019-01-14T16:02:36.018Z file changedOn 2019-01-14T21:13:45.941Z file createdOn 2019-01-14T16:02:36.018Z file entryId 180168 file extension dll file modifiedOn 2019-01-01T05:20:14.556Z file name msIso.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/WinSxS/x86_microsoft-windows-ie-runtimeutilities_31bf3856ad364e35_11.0.15063.1563_none_df0f6422a5d388fb/msIso.dll file timestamps ntfs-filename-accessedOn 2019-01-14T16:02:36.018Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:45.941Z file timestamps ntfs-filename-createdOn 2019-01-14T16:02:36.018Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:20:14.556Z
../data/15/46/31/64/00/1546316698-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-5e-3bb0-a|data raw entropy 5.300852 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 eb7b43cb0cbb3bded101dd9d7f511f46 data raw hash sha1 028c88455b93b21aa63c401934f1180698842e0e data raw hash sha256 b283243dc67e4c123fc46ff1ab24a7dca530c12292025a1e52bb053dcc12cc76 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 13824 file accessedOn 2019-01-14T15:42:18.742Z file changedOn 2019-01-14T16:06:37.611Z file createdOn 2019-01-14T15:42:18.742Z file entryId 103679 file extension dll file modifiedOn 2019-01-01T05:24:58.527Z file name SupplementalServicingAI.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/WinSxS/x86_microsoft-windows-s..ingstack-base-extra_31bf3856ad364e35_10.0.15063.1563_none_72b890f3b32e532c/SupplementalServicingAI.dll file timestamps ntfs-filename-accessedOn 2019-01-14T15:42:18.742Z file timestamps ntfs-filename-changedOn 2019-01-14T16:06:37.611Z file timestamps ntfs-filename-createdOn 2019-01-14T15:42:18.742Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:24:58.527Z
../data/15/46/31/64/00/1546316419-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-5e-2c25-1|data raw entropy 6.450955 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 2b7e434a02cbab8dcbe830b9f0aa2b6a data raw hash sha1 9b6c3f533a9cd94e3fc2b5324876726e28e9cc9c data raw hash sha256 694b6b6ab261dd4131e958f8b51c7ab0712b028363b582db600227e75e01d3d2 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 284672 file accessedOn 2019-01-14T16:02:12.965Z file changedOn 2019-01-14T21:13:38.691Z file createdOn 2019-01-14T16:02:12.965Z file entryId 179410 file extension dll file modifiedOn 2019-01-01T05:20:19.094Z file name wincorlib.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/WinSxS/wow64_microsoft-windows-com-base_31bf3856ad364e35_10.0.15063.1563_none_c8152223031e7243/wincorlib.dll file timestamps ntfs-filename-accessedOn 2019-01-14T16:02:12.965Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:38.691Z file timestamps ntfs-filename-createdOn 2019-01-14T16:02:12.965Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:20:19.094Z
../data/15/46/31/64/00/1546316647-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-5e-2efd-0|data raw entropy 6.705716 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 de1b46ee7374ee47e20260ba34c946d0 data raw hash sha1 14de0cbad41f3b1da3e714e49e67d90c80e1ad22 data raw hash sha256 dfe7145a2cfe508e825cd4910a42893683852a2f2d915b89b451beb2bd2e64a9 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 19357696 file accessedOn 2019-01-14T16:01:03.959Z file changedOn 2019-01-14T21:13:32.738Z file createdOn 2019-01-14T16:01:03.959Z file entryId 177367 file extension dll file modifiedOn 2019-01-01T05:24:07.522Z file name mshtml.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/WinSxS/wow64_microsoft-windows-i..tmlrendering-legacy_31bf3856ad364e35_11.0.15063.1563_none_101113abb863d19b/mshtml.dll file timestamps ntfs-filename-accessedOn 2019-01-14T16:01:03.959Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:32.738Z file timestamps ntfs-filename-createdOn 2019-01-14T16:01:03.959Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:24:07.522Z
../data/15/46/31/64/00/1546316414-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-50-5bc|data raw entropy 6.571383 data raw fileType Microsoft .NET Assembly Dll data raw hash md5 a9d28982203ba2010a10414ef167d40c data raw hash sha1 dd4158b96c66fd159e9283d9fd2f8d486e613f22 data raw hash sha256 c851f42f57b873ff694c587195a4382f2c23c4959b26c182b34d06be4de78749 data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass executable data raw mimeType application/x-dotnet data raw size 365056 file accessedOn 2019-01-14T16:02:36.018Z file changedOn 2019-01-14T21:13:45.941Z file createdOn 2019-01-14T16:02:36.018Z file entryId 180168 file extension dll file modifiedOn 2019-01-01T05:20:14.556Z file name msIso.dll file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/SysWOW64/msIso.dll file timestamps ntfs-filename-accessedOn 2019-01-14T16:02:36.018Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:45.941Z file timestamps ntfs-filename-createdOn 2019-01-14T16:02:36.018Z file timestamps ntfs-filename-modifiedOn 2019-01-01T05:20:14.556Z
../data/15/46/31/94/00/1546319557-cc20147a-fa86-4c59-bff4-5d13fc63ae5b:0-2-0-16-4d-13-2|data raw entropy 5.572810 data raw fileType Octet Stream data raw hash md5 66c9d31fd91d57f2d1952f4faff9f0d4 data raw hash sha1 828981a68b96d74ce9d0ac8429a6b5113fb4d30d data raw hash sha256 91d73de768db6f64b573e9f6907c93c9841c689eb60f3b4ee67ceb664dca088b data raw hashMisses ['nsrl', 'hveicse', 'lkpdb_kp'] data raw mimeClass other data raw mimeType application/octet-stream data raw size 3168784 file accessedOn 2019-01-14T16:00:22.110Z file changedOn 2019-01-14T21:13:01.191Z file createdOn 2019-01-14T16:00:22.110Z file entryId 176388 file extension pri file modifiedOn 2019-01-01T06:12:37.505Z file name Windows.UI.SettingsAppThreshold.pri file owner S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464 file path /Windows/SystemResources/Windows.UI.SettingsAppThreshold/Windows.UI.SettingsAppThreshold.pri file timestamps ntfs-filename-accessedOn 2019-01-14T16:00:22.110Z file timestamps ntfs-filename-changedOn 2019-01-14T21:13:01.191Z file timestamps ntfs-filename-createdOn 2019-01-14T16:00:22.110Z file timestamps ntfs-filename-modifiedOn 2019-01-01T06:12:37.505Z
